SCHOOL DIRECTORY INFO	1122	UTSCHDIRECTORYv201267.tab	c029-06202024-1613	2023-2024	
24	49	01	01	4900030	01138	01112	Harvest School	1	NO	http://harvest.alpinedistrict.org/Harvest/Home.html	8016108709	2105 N PROVIDENCE DRIVE			SARATOGA SPRINGS	UT	84045		2105 N PROVIDENCE DRIVE			SARATOGA SPRINGS	UT	84043		1		2023-07-01	NO			NO				
25	49	01	01	4900030	01139	01200	Hidden Hollow School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1869	8016108721	2546 E PONY EXPRESS PARKWAY			EAGLE MOUNTAIN	UT	84005		2546 E PONY EXPRESS PARKWAY			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
26	49	01	01	4900030	01140	00672	Highland School	1	NO	http://www.highland.alpine.k12.ut.us/Highland/Home_of_the_Hawks.html	8016108710	10865 N 6000 W			HIGHLAND	UT	84003		10865 N 6000 W			HIGHLAND	UT	84003		1		2023-07-01	NO			NO				
27	49	01	01	4900030	01146	00228	Legacy School	1	NO	http://legacy.alpinedistrict.org/	8016108711	28 E 1340 N			AMERICAN FORK	UT	84003		28 E 1340 N			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
28	49	01	01	4900030	01148	00019	Lehi School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=2682	8016108712	765 N CENTER			LEHI	UT	84043		765 N CENTER			LEHI	UT	84043		1		2023-07-01	NO			NO				
29	49	01	01	4900030	01150	01299	North Point School	1	NO		8016108722	2300 W 1900 N			LEHI	UT	84043		2300 W 1900 N			LEHI	UT	84043		1		2023-07-01	NO			NO				
30	49	01	01	4900030	01151	00791	Orchard School	1	NO	http://orchard.alpinedistrict.org/	8016108115	1035 N 800 E			OREM	UT	84097		1035 N 800 E			OREM	UT	84097		1		2023-07-01	NO			NO				
31	49	01	01	4900030	01152	01596	Silver Lake Elementary	1	NO		8016408400	5069 Golden Eagle Road			EAGLE MOUNTAIN	UT	84005		5069 Golden Eagle Road			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
32	49	01	01	4900030	01153	00907	Pony Express School	1	NO	http://ponyexpress.alpinedistrict.org/	8016108714	3985 E SMITH RANCH RD			EAGLE MOUNTAIN	UT	84005		3985 E SMITH RANCH RD			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
33	49	01	01	4900030	01154	00744	Meadow School	1	NO	http://meadow.alpinedistrict.org/	8016108713	176 S 500 W			LEHI	UT	84043		176 S 500 W			LEHI	UT	84043		1		2023-07-01	NO			NO				
34	49	01	01	4900030	01155	00647	Northridge School	1	NO	http://nridge.net/	8016108114	1660 N 50 E			OREM	UT	84057		1660 N 50 E			OREM	UT	84057		1		2023-07-01	NO			NO				
35	49	01	01	4900030	01156	00020	Lindon School	1	NO	http://www.lindon.alpine.k12.ut.us/	8016108111	30 N MAIN			LINDON	UT	84042		30 N MAIN			LINDON	UT	84042		1		2023-07-01	NO			NO				
36	49	01	01	4900030	01157	00023	Orem School	1	NO	http://oremelem.alpinedistrict.org/	8016108116	450 W 400 S			OREM	UT	84058		450 W 400 S			OREM	UT	84058		1		2023-07-01	NO			NO				
37	49	01	01	4900030	01160	00743	Manila School	1	NO	http://manila.alpinedistrict.org/	8016108112	1726 N 600 W	 		PLEASANT GROVE	UT	84062		1726 N 600 W	 		PLEASANT GROVE	UT	84062		1		2023-07-01	NO			NO				
38	49	01	01	4900030	01161	00696	Mount Mahogany School	1	NO	http://mahogany.alpinedistrict.org/	8016108113	618 N 1300 W			PLEASANT GROVE	UT	84062		618 N 1300 W			PLEASANT GROVE	UT	84062		1		2023-07-01	NO			NO				
39	49	01	01	4900030	01162	00349	Rocky Mountain School	1	NO	http://www.rockymountainelementary.org/	8016108117	55 S 500 E			LINDON	UT	84042		55 S 500 E			LINDON	UT	84042		1		2023-07-01	NO			NO				
40	49	01	01	4900030	01163	01099	Saratoga Shores School	1	NO	http://saratogashores.alpinedistrict.org/	8016108716	1415 S PARKSIDE DR			SARATOGA SPRINGS	UT	84045		1415 S Parkside Drive			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
41	49	01	01	4900030	01164	00027	Sego Lily School	1	NO	http://segolily.alpinedistrict.org/	8016108717	550 E 900 N			LEHI	UT	84043		550 E 900 N			LEHI	UT	84043		1		2023-07-01	NO			NO				
42	49	01	01	4900030	01165	01113	Ridgeline School	1	NO	http://www.ridgeline.alpine.k12.ut.us/Ridgeline_Elementary/Raccoons_Rock.html	8016108715	6250 W 11800 N			HIGHLAND	UT	84003		6250 W 11800 N			HIGHLAND	UT	84003		1		2023-07-01	NO			NO				
43	49	01	01	4900030	01167	01320	Sage Hills School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=2553	8016108723	3033 SWAINSON AVE			SARATOGA SPRINGS	UT	84045		3033 SWAINSON AVE			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
