LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
47	49	01	2I	4900161			Esperanza School	NO	7	www.esperanzaelementary.org		8013051450	4956 W 3500 S			WEST VALLEY CITY	UT	84120		4956 W 3500 S			WEST VALLEY CITY	UT	84120		1		2023-07-01	CHRTIDEAESEA		
48	49	01	2J	4900174			Ascent Academies of Utah	NO	7	www.ascentutah.org		8019394414	4179 S Riverboat Road	Ste 170		SALT LAKE CITY	UT	84123		4179 S Riverboat Road	Ste 170		SALT LAKE CITY	UT	84123		1		2023-07-01	CHRTIDEAESEA		
49	49	01	2K	4900176			Utah Military Academy	NO	7			8016893013	5120 S. 1050 W.			RIVERDALE	UT	84405		5120 S. 1050 W.			RIVERDALE	UT	84405		1		2023-07-01	CHRTIDEAESEA		
50	49	01	2L	4900193			The Center for Creativity Innovation and Discovery	NO	7	ccidschool.org		4352587097	PO Box 693			PROVIDENCE	UT	84332		170 West Spring Creek Parkway			PROVIDENCE	UT	84332		1		2023-07-01	CHRTIDEAESEA		
51	49	01	30	4901050			Tooele District	NO	1	http://www.tooeleschools.org		4358331900	92 S LODESTONE WAY			TOOELE	UT	84074		92 S LODESTONE WAY			Tooele	UT	84074		1		2023-07-01	NOTCHR		
52	49	01	31	4901080			Uintah District	NO	1	http://www.uintah.net		4357813100	826 So 1500 East			NAPLES	UT	84078		826 So 1500 East			NAPLES	UT	84078		1		2023-07-01	NOTCHR		
53	49	01	32	4901110			Wasatch District	NO	1	http://www.wasatch.edu		4356540280	101 E 200 N			HEBER CITY	UT	84032		101 E 200 N			Heber City	UT	84032		1		2023-07-01	NOTCHR		
54	49	01	33	4901140			Washington District	NO	1	http://www.washk12.org		4356733553	121 W TABERNACLE			ST GEORGE	UT	84770		121 W TABERNACLE			St. George	UT	84770		1		2023-07-01	NOTCHR		
55	49	01	34	4901170			Wayne District	NO	1	http://www.wayne.k12.ut.us		4354253813	P O BOX 127	79 N 100 W		BICKNELL	UT	84715		79 N 100 W	79 N 100 W		Bicknell	UT	84715		1		2023-07-01	NOTCHR		
56	49	01	35	4901200			Weber District	NO	1	http://www.wsd.net		8014767800	5320 S ADAMS AVE PKWY			OGDEN	UT	84405		5320 S ADAMS AVE PKWY			OGDEN	UT	84405		1		2023-07-01	NOTCHR		
57	49	01	36	4900870			Salt Lake District	NO	1	http://www.slcschools.org		8015788599	406 E 100 S			SALT LAKE CITY	UT	84111		406 E 100 S			SALT LAKE CITY	UT	84111		1		2023-07-01	NOTCHR		
58	49	01	37	4900720			Ogden City District	NO	1	http://www.ogdensd.org		8017377300	1950 MONROE BLVD			OGDEN	UT	84401		1950 MONROE BLVD			Ogden	UT	84401		1		2023-07-01	NOTCHR		
59	49	01	38	4900810			Provo District	NO	1	http://www.provo.edu		8013744800	280 W 940 N			PROVO	UT	84604		280 W 940 N			Provo	UT	84604		1		2023-07-01	NOTCHR		
